slug,source,substrate,severity,prompt_injection,malicious_code,secret_exposure,untrusted_fetch,heuristic_hit_count,heuristic_flags,rationale,classifier_error,content_len,elapsed_s,stars,installs,official_badge,defender_positive
openclaw-skills-amargotta-theagora,skillhub,skills,L2,False,False,True,False,1,secret_exposure,"Real USDC transaction capability; API key controls financial authority; spending caps constrain scope; no code execution, prompt injection, or obfuscated payloads detected.",,6550,25.44,0,0,False,False
useai-pro-openclaw-skills-security-output-sanitizer,skillhub,skills,L0,False,False,False,False,0,,"Defensive output sanitization tool with minimal, appropriate permissions (fileRead only). Clear security purpose, recent audit (2026-02-03), high trust score (94). No injection vectors, exfiltration, ",,12463,45.04,43,1,False,False
gumnut-ai-photos-sdk-python,skillhub,skills,L0,False,False,False,False,0,,"Standard Python SDK documentation. Auto-generated code properly scoped; credential handling follows best practice (env vars, python-dotenv). No suspicious shell commands, obfuscation, or attack patter",,19288,60.63,0,0,False,False
openclaw-skills-sky-lv-openclaw-agent-discovery,skillhub,skills,L1,False,False,False,True,0,,"Auxiliary agent discovery & evaluation tool. Fetches external agent capability info; no code execution, credentials, or injection vectors. Non-essential third-party content.",,505,12.92,0,0,False,False
openclaw-skills-gen-image,skillhub,skills,L0,False,False,False,False,0,,"Benign image generation utility. Standard curl API calls to official SiliconFlow endpoint. Proper credential handling via env var. No code injection, obfuscation, or suspicious patterns.",,2095,25.7,3633,3,False,False
openclaw-skills-yonghaozhao722-clash-node-manager,skillhub,skills,L2,True,False,True,True,0,,"Unvalidated user input (node_name, group_name, index) passed as shell arguments. Manages proxy credentials. Clash configs fetched from untrusted sources. Command injection via arg construction.",,1868,45.4,0,0,False,False
inferen-sh/skills/youtube-thumbnail-design,claudemarketplaces,skills,L1,False,False,False,False,0,,"YouTube design tool, standard npm install. Poor maintenance (empty docs despite 6.4k installs), but no explicit malware, injection, or credential exposure evident.",,427,18.7,173,6400,False,False
openclaw-skills-front-integration,skillhub,skills,L0,False,False,False,False,0,,"Legitimate Front CRM integration using Membrane's server-side credential management. Standard CRUD operations, proper auth handling, no malicious patterns detected.",,6284,32.45,3652,0,False,False
openclaw-skills-ciklopentan-qwen-orchestrator,skillhub,skills,L2,False,False,False,True,0,,"Browser automation via Puppeteer+CDP fetches untrusted responses from external Qwen service; handles auth & session state. No obvious credential exfil, but advanced capability (CDP interception) + ext",,12020,51.18,0,0,False,False
krosebrook-source-of-truth-monorepo-billing-automation,skillhub,skills,L0,False,False,False,False,0,,"Educational billing automation guide with standard business logic. Stripe integration uses normal API patterns. No arbitrary code execution, credential hardcoding, or security vulnerabilities.",,18324,19.77,2,1,False,False
th0rgal-openagent-claude,skillhub,skills,L2,False,False,True,True,2,"malicious_code,untrusted_fetch",CLI disables permissions (--dangerously-skip-permissions); untrusted Library content; MCPs on host; mission logs expose secrets,,20000,61.57,354,1,False,False
toolsai/free-zimage-skills/zimage-generation,claudemarketplaces,skills,L1,False,False,False,False,0,,"Empty description + low engagement (11★/594 installs, 0 votes/comments) on new pub. No explicit risks detected; L1 for missing transparency.",,472,94.94,11,594,False,False
openclaw-skills-ryandeangraves-telegram-media,skillhub,skills,L2,False,False,True,True,0,,TELEGRAM_TOKEN in URLs; API keys in request headers; sends data to Telegram/ElevenLabs externally; unmasked error responses; no input validation on crypto_charts.py args.,,6684,35.43,0,0,False,False
openclaw-skills-riji,skillhub,skills,L0,False,False,False,False,0,,"Local-only diary automation: reads user config & personal files, generates diary text & PNG images. No external fetches, code execution, or exfiltration mechanisms. Standard file I/O + HTML rendering.",,1515,55.47,3689,0,False,False
nousresearch-hermes-agent-pokemon-player,skillhub,skills,L1,False,False,False,False,1,malicious_code,Gaming extension; scoped emulation via venv + pyboy; intentional SSH reverse tunnel for dashboard; no creds/exec risks; Pokemon-agent is known OSS.,,19554,116.63,21782,4,False,False
euda1mon1a-autonomous-assignment-program-manager-frontend-development,skillhub,skills,L0,False,False,False,False,0,,"Legitimate frontend development skill. Provides Next.js/React patterns, component examples, and best practices. No suspicious code, credentials, or LLM manipulation attempts. Escalation triggers appro",,18544,11.3,2,6,False,False
brianrwagner-ai-marketing-claude-code-skills-linkedin-profile-optimizer,skillhub,skills,L0,False,False,False,False,0,,"Text analysis & rewrite tool for LinkedIn profiles. No code execution, external fetches, credential collection, or injection vectors. User-controlled input, text output only.",,20000,32.42,188,20,False,False
openclaw-skills-peand-rover-generateur-video-ia,skillhub,skills,L2,False,False,False,True,0,,"Untrusted external API fetch (file uploads to mega-api-prod.nemovideo.ai); no encryption, privacy policy, or data retention terms documented; anonymous tokens valid 7 days without verification.",,7360,55.43,0,0,False,False
vamseeachanta-workspace-hub-optimization-monitor,skillhub,skills,L0,False,False,False,False,0,,"Standard monitoring/observability skill. Collects system metrics (CPU, memory, network), detects bottlenecks, monitors SLAs. Requires expected system access; webhook notifications are legitimate opera",,7724,16.68,4,2,False,False
sfc-gh-dflippo-snowflake-dbt-demo-dbt-architecture,skillhub,skills,L0,False,False,False,False,0,,"Pure educational skill documenting dbt medallion architecture patterns. Contains legitimate SQL/config examples, references official dbt docs. No executables, credentials, or adversarial content.",,20000,27.83,31,9,False,False
openclaw-skills-ryan-zry-trip-booking-hub,skillhub,skills,L1,False,False,False,False,0,,"Legitimate Booking.com API integration. Standard hotel booking workflow, documented data constraints, no malicious patterns. API key required but properly scoped to hotel booking operations.",,3831,49.55,0,0,False,False
robinade-persona-theater-global-error-handling,skillhub,skills,L0,False,False,False,False,0,,"Benign coding standards guidance. References local project documentation. No execution, credentials, or injection vectors.",,517,12.88,3,1,False,False
openclaw-skills-sql-sparql-graphql-skill,skillhub,skills,L2,True,False,False,True,0,,"Untrusted fetch risk: SPARQL-FED triggers on user-supplied endpoint URLs, enabling requests to arbitrary attacker-specified servers. Prompt injection: natural language converted to structured queries ",,6956,32.17,3728,0,False,False
agentgptsmith-monadframework-string-weaver,skillhub,skills,L1,False,False,False,False,0,,"Reasoning tool with no host LLM manipulation. References non-standard deps (gremlin-brain-v2, collision-zone-thinking) and external Python execution (ain_brain command), but no malicious payload, cred",,17719,49.77,0,1,False,False
openclaw-skills-membranedev-pymetrics,skillhub,skills,L1,False,False,False,False,0,,"Legitimate Pymetrics/Membrane integration. Proper server-side credential handling, no local secrets. Requires network access & external account but no risk signals.",,4551,16.61,0,0,False,False
policyengine-policyengine-claude-policyengine-testing-patterns-skill,skillhub,skills,L0,False,False,False,False,0,,"Documentation for PolicyEngine test patterns. No executable code, credentials, external fetches, or injection attempts. Pure guidance content.",,10889,26.87,26,2,False,False
dyad-sh-dyad-multi-pr-review,skillhub,skills,L1,True,False,False,False,0,,"Code review automation spawning sub-agents. Embeds GitHub PR content (title, body, diff) in prompts without sanitization, enabling potential injection if PR contains crafted payloads. However, source ",,12350,48.78,20031,1,False,False
openclaw-skills-saas-scaffolder,skillhub,skills,L0,False,False,False,False,0,,"Legitimate SaaS boilerplate scaffolder. Uses template-based generation, proper env vars for secrets, secure auth patterns (session validation, middleware protection), standard libraries (NextAuth, Str",,11175,19.28,3685,0,False,False
openclaw-skills-t22239007-max-skill-chinese-localization,skillhub,skills,L2,False,False,False,True,0,,Auto-fetches and installs 50+ skills weekly from external ClawHub source without documented signature verification or sandboxing. Unvalidated external dependency with automatic installation.,,303,36.58,0,0,False,False
openclaw-skills-masterbenc-crs-report-generator,skillhub,skills,L2,False,False,True,True,0,,"Extracts & processes credentials (account numbers, TIN, customer names, balances) from untrusted PDFs without documented secure handling, encryption, or audit logging.",,1181,57.25,0,0,False,False
openclaw-skills-upkuajing-company-people-search,skillhub,skills,L2,False,False,True,True,0,,Fetches untrusted third-party data (companies/people via external API); requires UPKUAJING_API_KEY credential; shell script execution. No exfiltration or injection signals.,,10073,26.27,3708,0,False,False
openclaw-skills-solo-setup,skillhub,skills,L1,False,False,False,True,0,,"Uses MCP kb_search to fetch stack templates and dev-principles (optional, with local fallback); writes safe markdown to docs/workflow.md only. No code execution or credential risk.",,5353,47.33,3652,0,False,False
openclaw-skills-nadavnaveh-arena-compete,skillhub,skills,L3,False,False,True,True,0,,"Unescaped shell variables ($0,$1,$2) in bash commands enable arbitrary code injection; API key passed as CLI arg visible in ps/history; untrusted NPM package install.",,2664,72.62,0,0,False,False
mvillmow-projectodyssey-quality-coverage-report,skillhub,skills,L0,False,False,False,False,0,,"Educational guide for pytest coverage workflows. Standard testing practice documentation, no code execution, credentials, or injection attempts. Purely reference material.",,2877,11.46,17,4,False,False
dragonnzhang-savings-simulator-devops,skillhub,skills,L0,False,False,False,False,3,"malicious_code,untrusted_fetch","Legitimate DevOps reference guide. Covers Cloudflare, Docker, GCP deployment with standard practices. Best practices section promotes security (non-root containers, minimal tokens, secret management).",,20000,25.91,1,2,False,False
openclaw-skills-abdhilabs-karmabank-usdc,skillhub,skills,L2,False,False,False,True,0,,"Depends entirely on unverified third-party APIs (Moltbook reputation, Circle wallet). Grants USDC borrowing authority on testnet based on external metrics. Credentials for financial services in env va",,2095,44.49,0,0,False,False
